Link,Title,Location,Summary
https://kr.indeed.com/viewjob?jk=ea23fdac1fec9112,[PPM솔루션 클로바인] 연구소 IT 테크 직군 선행연구 개발자,서울 강남구,주식회사 헤븐트리 [PPM솔루션 클로바인] 연구소 IT 테크 직군 선행연구 개발자 모집 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]ㆍR&D 사업 수행 및 관리ㆍ제품 선행 연구 및 개발[근무부서 및 직급/직책…
https://kr.indeed.com/viewjob?jk=1e7271e69ef269da,"JAVA, Python, R, C, C++ 외 신입/경력 개발자 정규직",서울 강남구,"(주)이지서티 JAVA, Python, C, C++, C#임베디드, Linux신입/경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]※ 개발팀 별 채용1. 소프트웨어 제품 개발 (개발1팀)2.…"
https://kr.indeed.com/viewjob?jk=60c8f5cd6cb61e92,BackEnd Engineer,서울,"⭐스트리미는 2015년 창사 이래 초지일관 블록체인 금융(""가치의 인터넷)의 대중화를 위한 인프라 구축에 전념해 왔습니다. ""가치의 인터넷""을 통해 전 세계와 대한민국을 연결하는 세계적인 ""크립토 퍼스트(Crypto…"
https://kr.indeed.com/viewjob?jk=bc0b04229959306a,[BLive Div.] Data Analyst (경력 무관),성남 분당구,"블루홀스튜디오는 MMORPG의 새로운 장을 연 게임 제작 스튜디오로서,전 세계 이용자들에게 재미와 감동을 주는 것을 목표로 합니다.게임업계는 점점 더 빠르게 변화하면서 세계 모든 이용자들이 공감할 수 있는재미와 감동을…"
https://kr.indeed.com/viewjob?jk=6d42c5e45b3339bd,"AI 솔루션, 백엔드 개발자 신입/경력 정규직",서울 서초구,"(주)로민 AI 솔루션, 백엔드 개발자 신입/경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 ㆍ백엔드 아키텍처 설계, 구현 및 운영ㆍ대용량 RESTful API를 처리할 수 있는 서버 구축ㆍ효율화 및…"
https://kr.indeed.com/viewjob?jk=00827117dd36c116,Data Engineer (Elasticsearch),서울 강남구,"합류하게 될 팀에 대해 알려드려요토스증권의 Data Engineer (Elasticsearch)는 토스증권 Data팀에 속해 있어요.Data팀은 Data Engineer, Data Scientist, MLOps…"
https://kr.indeed.com/viewjob?jk=b2eb1fe78ff9ee5f,[대기업] 데이터분석가 경력 (대리~과장급 2명),서울,고객사: 유통이커머스 대기업포지션: 데이터분석가직급: 사원대리급 1명 과장 1명 (2명 채용)경력 2년 ~11년업무내용-고객 활동 계획과 영업의사 결정을 위한 데이터분석-현장 요구사항 분석 및 데이터 분석 기획-문제의…
https://kr.indeed.com/viewjob?jk=e742db63ad7e269f,프론트엔드 개발자/디자이너/기획/마케터 정직원,성남 수정구,인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>웹프로그래머…
https://kr.indeed.com/viewjob?jk=3eb23bfb57005adf,Recruitment for RTL Verification Engineer,서울,"A Career at HARMAN As a technology leader that is rapidly on the move, HARMAN is filled with people who are focused on…"
https://kr.indeed.com/viewjob?jk=0e27c7fc87609143,"Software Engineer, Robotics/SLAM",서울,"Role: Software Engineer, Robotics/SLAM Location: Seoul, Korea '로봇이 만들 새로운 세상을 이끌어갈 베어로보틱스에서 각 분야 최고 수준의 훌륭한 멤버들과 함께 새로운…"
https://kr.indeed.com/viewjob?jk=df228c302c3c8f9b,서버개발자(벡앤드) 정규직,서울 강남구,"(주)오비이랩서버개발자(벡앤드) 정규직 채용 모집부문 및 자격요건 담당업무자격요건인원 [근무부서 및 직급/직책]• 근무부서: 소프트웨어팀• 직급/직책: 팀원, 대리, 과장[주요업무]• Web Framework(Django…"
https://kr.indeed.com/viewjob?jk=ec5c7ccd76639120,[외국계 스타트업 미소] Data Analyst,서울,인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일…
https://kr.indeed.com/viewjob?jk=95f2e9c9d00faf2e,[빅데이터플랫폼] 데이터 엔지니어,성남 분당구,"담당할 업무[고객데이터플랫폼]· Flink/StreamSets 기반의 실시간 스트리밍 파이프라인 개발· 모던 데이터 아키텍처 기반의 이벤트/데이터 모델링· 데이터 전처리 및 검증 프로세스 개발필수 경험과 역량· 자료구조,…"
https://kr.indeed.com/viewjob?jk=abc149d5c510eac0,[Business Insights] Business Data Analyst (5년 이상),서울 강남구,"우리 팀(프로젝트)을 소개합니다. Business Insights에서는 KRAFTON 전사 차원에서 전략 수립 및 마켓 모니터링, Business Impact 개선을 위한 Insight를 경영진 및 스튜디오에 제공하고…"
https://kr.indeed.com/viewjob?jk=3423a48e17bafd9c,[진행중] 빅데이터사업부 전문직(데이터 사이언티스트) 채용공고,서울 회현동,소개 우리은행 빅데이터사업부에서 역량있는 「데이터 사이언티스트(데이터 분석가)」전문인력을 모집합니다. 채용내용 모집부문 : 데이터 사이언티스트(데이터 분석가) 모집인원 : O 명 근무장소 : 우리은행…
https://kr.indeed.com/viewjob?jk=3f6abbd4abcdb0cf,운용본부 인턴 (~7/1까지),대한민국,라이프자산운용 여름 인턴 Summer Internship | 2022 [라이프자산운용 인턴 모집] 확고한 비전과 성과배분체계를 바탕으로 업계최고 인재가 모여 기업의 본질가치 상승과 사회적 가치 증대를 동시에 추구하는…
https://kr.indeed.com/viewjob?jk=9b25b0bf4857f3fe,[11번가] 클라우드 엔지니어,서울 중구,"이런 일을 합니다.[AWS, Terraform, Kubernetes, Python]11번가 Infra 조직은 현재 On-Premise 데이터센터에서 대규모의 서버팜과 Infra 를 안정적으로 운영하고 있으며 매달 십일절의…"
https://kr.indeed.com/viewjob?jk=7e84d50ec4d60c1d,네트워크 엔지니어 모집,서울 구로구,넷마블 직무 직무내용 자격요건 및 우대사항 네트워크 엔지니어 네트워크 구축/운영 - 클라우드 기반 네트워크 인프라 기획 및 운영 - 오픈소스 기반의 운영 솔루션 구축과 자동화 도구 개발 - Network…
https://kr.indeed.com/viewjob?jk=6141229c69b83068,Web Front-end 개발자,서울 서초구,(주)엠티콤 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 웹개발자 [담당업무] 플랫폼 개발팀 Front-end 개발 [근무부서 및 직급/직책] 근무부서: 플랫폼개발팀 직급/직책: 팀원 [개발 스펙] 서버 OS :…
https://kr.indeed.com/viewjob?jk=0dfad1a4422d55e9,[전문연구요원] Software Engineer,서울,"Role: [전문연구요원] Software Engineer Location: Seoul, Korea '로봇이 만들 새로운 세상을 이끌어갈 베어로보틱스에서 각 분야 최고 수준의 훌륭한 멤버들과 함께 새로운 역사를 만들어…"
https://kr.indeed.com/viewjob?jk=a92b737cbbdf425f,[포티투마루] 인공지능(AI) 챗봇사업부 전 직군,서울 서초구,인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>인공지능(AI)서비스기획|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python…
https://kr.indeed.com/viewjob?jk=22b129d5a80b2fdc,Data Engineer (Analytics) (토스),서울 강남구,합류하게 될 팀에 대해 알려드려요토스의 Data Engineer (Analytics)는 토스 Data Service팀에 속해있어요.Data Service팀은 Data Engineer (Analytics)와 DBA 로…
https://kr.indeed.com/viewjob?jk=4921c164c6b7d785,Deep Learning Researcher (Intern),서울,"Company: Qualcomm Korea YH Job Area: Interns Group, Interns Group > Interim Engineering Intern - SW Qualcomm Overview:…"
https://kr.indeed.com/viewjob?jk=b0002ec04b6e2347,[11번가] System Engineer 분야,서울 중구,"이런 일을 합니다.[Linux, IaC(python, java, bash 등), Private/public Cloud, Web/WAS/Cache/ELK ]시스템엔지니어링 조직은 대용량 DBMS, 대규모 가상화 클러스터 및…"
https://kr.indeed.com/viewjob?jk=3a78c0a469e6ad94,"고객 데이터 관리 컨설턴트, 설비 데이터 관리 컨설턴트(과장~이사급), S그룹 경영컨설팅회사",서울 송파구,"고객 데이터 관리 컨설턴트, 설비 데이터 관리 컨설턴트(과장~이사급), S그룹 경영컨설팅회사 모집부문 및 자격요건 담당업무 자격요건 인원 고객 데이터 관리 컨설턴트, 설비 데이터 관리 컨설턴트(과장~이사급), S그룹…"
https://kr.indeed.com/viewjob?jk=ad81dea73f1fb3d5,AI 딥러닝 및 데이터분석 개발자 (신입),서울 강남구,AI딥러닝 및 데이터분석 개발자 인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일…
https://kr.indeed.com/viewjob?jk=fa085401d2bc7efc,AI / Big Data 전문가 - 글로벌 전자대기업,서울,AI / Big Data 전문가 채용 - 글로벌 전자대기업 1. 채용 회사: 글로벌 전자대기업 2. 채용포지션: 기술연구소 – 책임 ~ 임원급 3. 담당 직무: OAI 플랫폼 구축 및 개발 - 제조 AI 플랫폼 구축 및…
https://kr.indeed.com/viewjob?jk=7fe0c284fbf4045f,CRM 및 마케팅 데이터분석 담당자 - 국내 대기업 계열사,서울,"- 관련경력 5년~15년 - 마케팅 데이터분석 및 인사이트 도출 경력자 - 대용량 데이터 분석 툴 활용 역량 (SQL 및 SAS, R, Python 등) - 통계 지식 보유 및 데이터 모델링 가능자 우대 - CRM 업무…"
https://kr.indeed.com/viewjob?jk=e7e443b717af3b6c,데이터 사이언티스트,서울 강남구,채용포지션 : 데이터 사이언티스트 (2년 이상)* 베이글코드를 소개합니다. 베이글코드는 전 세계 200개국 4000만명이 플레이하는 모바일 게임을 개발 및 서비스하는 글로벌 게임회사입니다. 베이글코드는 2012년 설립된…
https://kr.indeed.com/viewjob?jk=343928cf14a59bf7,클라우드 (플랫폼 운영),서울 마포구,인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)…
https://kr.indeed.com/viewjob?jk=bc66b08b52a36821,Server Developer (Platform) (토스증권),서울 강남구,"합류하게 될 팀에 대해 알려드려요Server Developer (Platform)는 서버 플랫폼팀에 속해 있어요.토스는 보통 작은 feature 단위의 사일로 조직으로 기획자, 디자이너, 개발자들이 소규모로 모여 서비스…"
https://kr.indeed.com/viewjob?jk=2e037a19b58f65a5,[AI] NLP/ Chatbot Machine Learning Researcher (3년 이상),서울 강남구,"크래프톤은 서로 차별화된 크리에이티브 아이덴티티를 가진 제작 스튜디오들로 구성된 회사입니다.창작에 대한 간절함을 가진 인재들이 모여 끊임없이 도전하고 스스로의 역량을 확장해 나가면서,팬들을 매료시키는 즐거움과 오래도록…"
https://kr.indeed.com/viewjob?jk=ca8748df70f08f71,Software개발자 신입/경력 정규직,경기도 하남,인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=6d86e9f32d31c84f,Data 분야 경력,서울,"해가 뛰어난 자 - R, Python, SAS, SQL 등 활용 역량 우대사항(해당 내용 중 1개 이상) - ML/DL 경험 인력 우대 - 관련 분야 석사 이상 학위 소지자 우대 - R, Python등 데이터분석 모델링 경험..."
https://kr.indeed.com/viewjob?jk=fcca8bee03808ea7,Senior Data Scientist,서울,"tools Experienced in high-level programming languages ( Python preferred) Knowledge in SQL, working with queries and large..."
https://kr.indeed.com/viewjob?jk=4f42f85043f8aa1e,Data Engineer (Platform) (토스신용데이터),서울 강남구,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>빅데이터|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA
https://kr.indeed.com/viewjob?jk=67fcbc7f737a5856,캠퍼스SW아카데미 TABA 1기 교육생,용인 수지구,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=9995402263f5816f,[통합 커머스 플랫폼] 빅데이터/검색엔진 개발,서울 동작구,개발[우대요건]• Scala/ Python/Java 개발 가능• 하둡... Hadoop)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Hive
https://kr.indeed.com/viewjob?jk=02ec96beb3baaffb,Python Developer (Internal Product),서울 강남구,합류하게 될 팀에 대해 알려드려요토스의 Python Developer는 팀 또는... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷...
https://kr.indeed.com/viewjob?jk=f4aa3759d608d254,"JAVA, C·C++ 외 신입/경력 정규직, 계약직, 프리랜서",서울,컴퓨터 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=34b62996eac33ea2,플랫폼 서비스운영 SRE 모집,성남 판교역,"CD, Terraform 등의 Provisioning 자동화 구현 - Python, Shell, Powershell 등의 Server side 자동화... DNS 동작 원리 이해 - Python, Shell, Powershell..."
https://kr.indeed.com/viewjob?jk=05c719af9c91f2c0,Backend Developer (Python/Junior/2-5년 이하),서울 서초구,"니다.요기요는 국내 최대의 Python 개발 조직으로, 나아가 최고의 개발 조직이 되기 위해 노력합니다. Python 으로 server systems... 다져온 우리의 Python 개발 경험은 새로이 Python 세계에 들어오고..."
https://kr.indeed.com/viewjob?jk=2a5b207c17d06e56,클라우드 부문 인재,서울 중구,Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>ASP...
https://kr.indeed.com/viewjob?jk=6c747a14b86bc843,[전문연구요원] 반도체IP SW 개발자,서울 강남구,c++ c embedded matlab 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>전산·IT기술지원>S/W 엔지니어
https://kr.indeed.com/viewjob?jk=c354016a4b230115,AI Edge Device 임베디드 SW 개발자,성남 분당구,"기반 소프트웨어 개발 경험 - Python 프로그래밍 가능자 주식회사 디텍... 기반 소프트웨어 개발 경험- Yocto 기반 소프트웨어 개발 경험- Python 프로그래밍 가능자[우대사항]전공계열: 공학계열, 자연과학계열 0 명..."
https://kr.indeed.com/viewjob?jk=3cd339cf8959f44d,생명정보학 부문 박사졸 선임연구원 정규직 정규직,서울 서대문구,"- Python or R 활용가능 -Linux terminal 능숙 -생물학... 생명정보학, 생물정보학-외국어: 영어 회화가능,독해가능,작문가능- Python or R 활용가능- Linux terminal 능숙- 생물학 기초 수강..."
https://kr.indeed.com/viewjob?jk=fe937f1a937ecdca,2분기 게임 클라이언트 개발자 (신입/경력),서울 서초구,C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트
https://kr.indeed.com/viewjob?jk=40de6a4b81f8724f,[전문연구요원 신규편입/전직] 의료영상/음성인식/생체신호 연구원,서울 서초구,인공지능)>텍스트마이닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
https://kr.indeed.com/viewjob?jk=07aab0cc98af9ffe,AI Frameworks Engineer,서울,experience in deep learning frameworks Programming with Python or Shell script Experience with large-scale software projects...
https://kr.indeed.com/viewjob?jk=4bf0780540ac9623,"(주)hy 2022년 하반기 전환형 인턴 및 경력(IT, 마케팅)",대한민국,"이터 사이언스 자격요건 - 석사졸업 이상(통계학/산업공학/빅데이터분석/응용수학 데이터사이언스 관련) 우대사항 Python기본적인 프로그래밍(Numpy, Pandas), 탐색적 데이터 분석 및 모델링 데이터 추출, 정제, 변수..."
https://kr.indeed.com/viewjob?jk=661cf773d598862b,[신입] 미래 인재 DB,서울,"플랫폼 및 운영체제(Linux/RTOS 등) 이해 ㆍ마이크로컨트롤러 활용 경험/지식 [우대사항] ㆍJAVA/ Python 활용 역량 ㆍ기능안전 ISO26262, A-SPICE 프로세스 이해 ㆍHW 회로도 이해 및 분석 역량 ㆍ..."
https://kr.indeed.com/viewjob?jk=a92b737cbbdf425f,[포티투마루] 인공지능(AI) 챗봇사업부 전 직군,서울 서초구,바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>자연어처리|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=e41b3faac4c32850,소프트웨어(S/W) 개발자,서울 등촌동,"직무내용 -직무내용: 로봇제어 관련 S/W 개발 및 운용,/주행 및 장치 제어 -C/ C++/ C#/ Python 등 프로그램 언어 사용 가능자) -임금기준: 연봉2.700만원~/임금협의 가능 -경력조건: 1년이상..."
https://kr.indeed.com/viewjob?jk=38c51ea6e5a1ea7e,[Engineering Div.] Application Security Engineer (3년 ~ 10년),서울 강남구,"iOS, AOS) 환경의 리버스 엔지니어링 능력개발능력(C/C++/C#/ Python/Java 등)게임 엔진(Unreal Engine, Unity 등... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=4d6fa0f1b9726d7c,디지털 미디어 매니저(퍼포먼스&브랜딩) 신입/경력,서울 서초구,[우대 요건] 1) 마케팅 전공자 2) 영어 커뮤니케이션 가능자 3) Python을 통한 프로그래밍 가능자 4) 구글 및 페이스북 셀프서브 가능자 5) GA 및 써드파티 트래커 활용 가능자 마케팅·광고·홍보·조사>마케팅>온라인마케팅
https://kr.indeed.com/viewjob?jk=f54c06fec5237e29,코아아이티 IT개발자,청주 흥덕구,또는 Spring framework 경험자ㆍ PHP 경험자ㆍ javascript / jQuery 경험자ㆍ Python 경험자ㆍ RDBMS 경험자ㆍ Git / Github / GitLab 경험자ㆍ 컴퓨터 / 시스템 관련 전공자...
https://kr.indeed.com/viewjob?jk=a23f85fb517d251d,"Software Engineer (R&D, Senior)",서울,"DEOS, etc) Experience in multiple programming languages (e.g, Python, Java, C , C++, Assembly etc) Experience in software..."
https://kr.indeed.com/viewjob?jk=488f60528b299fba,미들웨어개발팀 로봇 응용 SW 개발자 (경력),성남 분당구,통신·모바일·게임>게임(Game)>서버·네트워크개발|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>로봇지능개발자
https://kr.indeed.com/viewjob?jk=8dc9b881b447c3be,"추천 시스템 백엔드 개발자 경력직, 정규직",서울 중구,"있으신 분• Kurbernetes, Docker와 같은 컨테이너 환경에 익숙하거나 개발 경험이 있으신 분• Python, Javascript 등의 스크립트 언어 사용 경험이 있으신 분 1 명 근무조건 고용형태: 정규직(수습기..."
https://kr.indeed.com/viewjob?jk=81ef4202ca4b21f3,Server Developer (Platform)(토스뱅크),서울 강남구,공해요.서비스를 안정적으로 운영할 수 있도록 이중화작업을 해요. 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=6eb93af9f7057d77,[대형증권사] IT퀀트 개발자,서울 강남구,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>음성인식|인터...
https://kr.indeed.com/viewjob?jk=03ca54d9a8bbccda,클라우드 보안 엔지니어,서울 영등포구,"화를 구현합니다. 자격 요건 AWS 환경에서 보안 환경을 구축하고 운영하신 경험이 있으신 분을 찾습니다. Python, Go 등 하나 이상의 프로그래밍 언어에 익숙해야 합니다. 다양한 문제에 대한 체계적인 원인 분석 및 해결..."
https://kr.indeed.com/viewjob?jk=cdfd2d3169fac6f0,[데이터 프로덕트] 실험(A/B Test) 분석가 모집,성남 판교역,"분석 등 전 과정에서 주도적으로 참여한 경험) ⁃ 통계적 가설 검정 방법론에 대한 지식 및 경험 보유 ⁃ Python, R 등 분석용 프로그래밍 언어 하나 이상 활용 가능 #우대사항 ⁃ 내외부 실험플랫폼 운영 경험 ⁃ 하둡..."
https://kr.indeed.com/viewjob?jk=b02ac4c4261e0dd7,"Technical Solutions Manager, gTech Customer Experience",서울,"one or more... following languages: Java, C++, or Python. Ability to speak and write in English and Korean fluently..."
https://kr.indeed.com/viewjob?jk=4ae5eb5bb613a826,[클라우드플랫폼실] System Engineering팀 클라우드 엔지니어,서울 강남구,라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>통신·모바일>플랫폼(VM)|인터넷·IT·통신·모바일·게임>ERP·시스템분석...
https://kr.indeed.com/viewjob?jk=3eb23bfb57005adf,Recruitment for RTL Verification Engineer,서울,"ACE) protocol 경험 Verilog HDL, SystemVerilog 사용 경험 Perl, Python 등의 script 사용 경험 UVM 검증 관련 경력자 우대 UVM 검증 경험이 없어도 하만 내부 교육..."
https://kr.indeed.com/viewjob?jk=343928cf14a59bf7,클라우드 (플랫폼 운영),서울 마포구,통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=44e944e8b8968bd6,CO2 and Energy Manager,성남 판교역,"Hubgrade Center. • 필수자격요건 - 5~10년 관련 경력 - 영어 중 이상 (외국인 매니저) - Python 또는 유사 프로그래밍 능력 - 서울 사무실 근무가능자로서 Site 출장 가능자 - 에너지, 환경..."
https://kr.indeed.com/viewjob?jk=371a62fc01c63519,"Mondrian AI개발자 (Web, 프론트엔드, 백엔드)",인천 연수구,"c, 소프트웨어개발, MySQL, API, Python, Windows, 웹개발, 프론트엔드, Python, .NET, 백엔드 모집학력학력무관고용형태... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=feb386a81317ff9d,[뉴플랫폼기술] Kubernetes Engineer,성남 분당구,"운영 경력 5년 이상인 분· Cloud 환경에서 서비스 구축 및 운영 경험이 있 는 분· Golang, Python, Java, Javascript 등 하나 이상의 프로그래밍 언어에 익숙한 분 인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=6fb4e03eb07545c1,[ICT] 교육/채용 플랫폼 개발/운영 경력 채용,구미 공단동,"개발 및 운영업무 담당 [자격요건] 웹 어플리케이션 개발, 운영 실무자 (2년 이상) JAVA, Python 등 하나 이상의 개발 언어 사용 가능자 Spring Framework를 이용한 Web Application..."
https://kr.indeed.com/viewjob?jk=8e8514f7d5b659f6,"스팸 및 어뷰징 분석/대응(서버개발, 머신러닝)",성남 판교역,"뉴스 댓글의 세이프 봇) 동영상 분석 및 필터링 [사용 기술] Java, Spring, Kotlin, Python Angular, React PostgreSQL(PPAS), Oracle, MySQL, Spring Data..."
https://kr.indeed.com/viewjob?jk=b7e3530400277d27,[디엠씨코넷] 지능형 로봇 서비스 개발 위한 소프트웨어 개발자 양성 & 취업연계 과정 교육생,대전,인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머>증강...
https://kr.indeed.com/viewjob?jk=6ad55e06021ddccb,MongoDB Engineer 모집,성남 판교역,"수정 및 적용하여 운영해본 경험이 있는 분 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 Golang, Python, Java등으로 API 기반 서비스 개발이 가능한 분 Openstack..."
https://kr.indeed.com/viewjob?jk=0b56875f3b75013c,AI 솔루션팀-NLP 경력사원,서울 영등포구,딥러닝 모델 연구개발 경력자○ Python 프로그래밍 가능자○ 자연어처리... 기술지원>IT기술지원|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷...
https://kr.indeed.com/viewjob?jk=269f9a96319ef19a,머신러닝 엔지니어 모집,성남 판교역,"델의 성능 검증 및 지속 개선 대규모 로그 데이터 통계 분석을 통한 피쳐 추출 지원자격 #필수사항 Python, Java, C++ 등 언어 중 하나 이상 활용 가능하신 분 TensorFlow/Keras, PyTorch..."
https://kr.indeed.com/viewjob?jk=0ccd6f1ccefabe8e,[국비무료] 데이터 처리기반 풀스택 개발자 과정 교육생,서울 관악구,래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>ERP...
https://kr.indeed.com/viewjob?jk=1a3b7b7fc807a02e,"비전인식, 머신러닝 외 신입/경력 정규직",서울 강남구,"영상분류 등)ㆍPaper research 및 사업기획ㆍ연구내용 개발( Python, JAVA) 및 제품화[근무부서 및 직급/직책]근무부서: 인공지능팀직... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=181cd5bee7a3530c,Server Developer (Machine Learning),서울 강남구,입해 서비스의 확장성과 안정성을 추구해요. 인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=1cc7e4f43c00bfdb,Data Analyst (토스페이먼츠),서울 강남구,수 있는 새로운 결제 서비스 경험을 제공하고자 합니다.결제 산업의 미래를 함께할 동료를 기다립니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>웹서비스기획
https://kr.indeed.com/viewjob?jk=4721ceaf47437a8b,BI팀 채용,용인 기흥구,"해석 1. 학력 : 석사이상 (2개월 이내 근무 가능자) 2. 생명정보학 전공자 3. 프로그래밍 가능자 ( Python, Perl, R 등) 4. Germline / Somatic / Cell-free DNA NGS 데이터를..."
